Country,Signatures,Threshold,Percentage,Petition_ID,Population,GDP,Population_Density,Unemployment_Rate,Tertiary_Enrollment,Life_Expectancy,Urban_Population,Labor_Participation,Signatures_Per_Capita,GDP_Per_Capita,Threshold_Ratio,Threshold_Per_Capita,Petition_Name
Greece,95,14805,0.64,eci_table_19,10716322.0,209852761469.0,81,17.24,136.6,81.3,8507474.0,51.8,8.864981847316644e-06,19582.53601086268,0.006416751097602162,0.0013815374342055044,Creation of a European Environment Authority
Hungary,10701,14805,72.28,eci_table_19,9769949.0,160967157504.0,107,3.4,48.5,75.8,6999582.0,56.5,0.0010952974268340601,16475.741838979917,0.7227963525835867,0.0015153610320790825,Creation of a European Environment Authority
Republic of Ireland,40,9165,0.44,eci_table_19,5007069.0,388698711348.0,72,4.93,77.8,82.3,3133123.0,62.1,7.988705568067866e-06,77629.9889911643,0.00436442989634479,0.0018304121632835497,Creation of a European Environment Authority
Italy,597,53580,1.11,eci_table_19,60297396.0,2001244392042.0,206,9.89,61.9,82.9,42651966.0,49.6,9.900925074774373e-06,33189.56579886136,0.011142217245240761,0.0008885955871129162,Creation of a European Environment Authority
Latvia,5,5640,0.09,eci_table_19,1912789.0,34117202555.0,30,6.52,88.1,74.7,1304943.0,61.4,2.6139840829281223e-06,17836.364886560932,0.0008865248226950354,0.0029485740455429217,Creation of a European Environment Authority
Lithuania,18,7755,0.23,eci_table_19,2786844.0,54219315600.0,43,6.35,72.4,75.7,1891013.0,61.6,6.458919121414762e-06,19455.45412660343,0.0023210831721470018,0.0027827176548095266,Creation of a European Environment Authority
Luxembourg,11,4230,0.26,eci_table_19,645397.0,71104919108.0,242,5.36,19.2,82.1,565488.0,59.3,1.7043773057513436e-05,110172.37314087298,0.0026004728132387705,0.006554105457571077,Creation of a European Environment Authority
Malta,8,4230,0.19,eci_table_19,502653.0,14786156563.0,1380,3.47,54.3,82.3,475902.0,56.5,1.591555208066002e-05,29416.230606402427,0.0018912529550827422,0.008415348162648984,Creation of a European Environment Authority
Netherlands,238,20445,1.16,eci_table_19,17332850.0,909070395161.0,508,3.2,85.0,81.8,15924729.0,63.6,1.3731152118664847e-05,52447.83143920359,0.011640988016629984,0.0011795521221264823,Creation of a European Environment Authority
Poland,113,36660,0.31,eci_table_19,37970874.0,592164400688.0,124,3.47,67.8,77.6,22796574.0,56.7,2.9759652095445578e-06,15595.227033436207,0.0030823786142935078,0.0009654768547071105,Creation of a European Environment Authority
Portugal,124,14805,0.84,eci_table_19,10269417.0,237686075635.0,111,6.33,63.9,81.3,6753579.0,58.8,1.2074687394620357e-05,23145.04081731222,0.008375548801080716,0.0014416592490109224,Creation of a European Environment Authority
Romania,129,23265,0.55,eci_table_19,19356544.0,250077444017.0,84,3.98,49.4,75.4,10468793.0,54.7,6.664412820801068e-06,12919.529644186483,0.005544809800128949,0.0012019191029142393,Creation of a European Environment Authority
Slovakia,38,9870,0.39,eci_table_19,5454073.0,105422304976.0,114,5.56,46.6,77.2,2930419.0,59.5,6.967270148382686e-06,19329.0968008679,0.003850050658561297,0.001809656746435187,Creation of a European Environment Authority
Slovenia,37,5640,0.66,eci_table_19,2087946.0,53742159517.0,103,4.2,78.6,81.0,1144654.0,58.4,1.7720764809051576e-05,25739.247814359183,0.006560283687943262,0.0027012192844067806,Creation of a European Environment Authority
Spain,272,41595,0.65,eci_table_19,47076781.0,1394116310769.0,94,13.96,88.9,83.3,37927409.0,57.5,5.7777952150126836e-06,29613.67113798626,0.006539247505709821,0.0008835565881193109,Creation of a European Environment Authority
Sweden,78,14805,0.53,eci_table_19,10285453.0,530832908738.0,25,6.48,67.0,82.5,9021165.0,64.6,7.583525975958472e-06,51610.06605523354,0.0052684903748733535,0.0014394115650521178,Creation of a European Environment Authority
Austria,36,13395,0.27,eci_table_20,8877067.0,446314739528.0,109,4.67,85.1,81.6,5194416.0,60.7,4.05539352130608e-06,50277.27508736838,0.0026875699888017916,0.0015089443393859706,Win It On The Pitch
Belgium,60,14805,0.41,eci_table_20,11484055.0,529606710418.0,383,5.59,79.7,81.6,11259082.0,53.6,5.224635374874119e-06,46116.699233676605,0.004052684903748734,0.0012891787787501889,Win It On The Pitch
Bulgaria,9,11985,0.08,eci_table_20,6975761.0,86000000000.0,64,4.34,71.0,74.9,5256027.0,55.4,1.2901818167222185e-06,12328.404026456756,0.000750938673341677,0.001718092119268421,Win It On The Pitch
Croatia,140,8460,1.65,eci_table_20,4067500.0,60415553039.0,73,6.93,67.9,78.1,2328318.0,51.2,3.4419176398279044e-05,14853.239837492318,0.016548463356973995,0.002079901659496005,Win It On The Pitch
Cyprus,0,4230,0.0,eci_table_20,1198575.0,24564647935.0,131,7.27,75.9,80.8,800708.0,63.1,0.0,20494.87761299877,0.0,0.003529190914210625,Win It On The Pitch
Czech Republic,107,14805,0.72,eci_table_20,10669709.0,246489245495.0,139,1.93,64.1,79.0,7887156.0,60.6,1.0028389715220913e-05,23101.777704996453,0.007227288078351908,0.0013875729881667814,Win It On The Pitch
Denmark,46,9870,0.47,eci_table_20,5818553.0,348078018464.0,137,4.91,80.6,81.0,5119978.0,62.2,7.905745638133742e-06,59822.092960913134,0.004660587639311043,0.0016962980314865225,Win It On The Pitch
Estonia,1,4935,0.02,eci_table_20,1331824.0,31386949981.0,31,5.11,69.6,78.2,916024.0,63.6,7.508499621571619e-07,23566.890205462583,0.00020263424518743666,0.003705444563245594,Win It On The Pitch
Finland,175,9870,1.77,eci_table_20,5520314.0,268761201365.0,18,6.59,88.2,81.7,4716888.0,59.1,3.170109526378391e-05,48685.853986747854,0.01773049645390071,0.0017879417728774124,Win It On The Pitch
France,1159,55695,2.08,eci_table_20,67059887.0,2715518274227.0,119,8.43,65.6,82.5,54123364.0,55.1,1.7283059245238514e-05,40493.9285720389,0.020809767483616123,0.0008305263025569965,Win It On The Pitch
Germany,514,67680,0.76,eci_table_20,83132799.0,3845630030824.0,240,3.04,70.2,80.9,64324835.0,60.8,6.18287855314483e-06,46258.8782897109,0.007594562647754137,0.0008141191059860742,Win It On The Pitch
Greece,14,14805,0.09,eci_table_20,10716322.0,209852761469.0,81,17.24,136.6,81.3,8507474.0,51.8,1.306418377499295e-06,19582.53601086268,0.0009456264775413711,0.0013815374342055044,Win It On The Pitch
Hungary,7,14805,0.05,eci_table_20,9769949.0,160967157504.0,107,3.4,48.5,75.8,6999582.0,56.5,7.164827574841998e-07,16475.741838979917,0.00047281323877068556,0.0015153610320790825,Win It On The Pitch
Republic of Ireland,149,9165,1.63,eci_table_20,5007069.0,388698711348.0,72,4.93,77.8,82.3,3133123.0,62.1,2.97579282410528e-05,77629.9889911643,0.016257501363884343,0.0018304121632835497,Win It On The Pitch
Italy,183,53580,0.34,eci_table_20,60297396.0,2001244392042.0,206,9.89,61.9,82.9,42651966.0,49.6,3.0349569324685263e-06,33189.56579886136,0.00341545352743561,0.0008885955871129162,Win It On The Pitch
Latvia,10,5640,0.18,eci_table_20,1912789.0,34117202555.0,30,6.52,88.1,74.7,1304943.0,61.4,5.227968165856245e-06,17836.364886560932,0.0017730496453900709,0.0029485740455429217,Win It On The Pitch
Lithuania,7,7755,0.09,eci_table_20,2786844.0,54219315600.0,43,6.35,72.4,75.7,1891013.0,61.6,2.511801880550185e-06,19455.45412660343,0.0009026434558349452,0.0027827176548095266,Win It On The Pitch
Luxembourg,7,4230,0.17,eci_table_20,645397.0,71104919108.0,242,5.36,19.2,82.1,565488.0,59.3,1.0846037400235824e-05,110172.37314087298,0.0016548463356973995,0.006554105457571077,Win It On The Pitch
Malta,9,4230,0.21,eci_table_20,502653.0,14786156563.0,1380,3.47,54.3,82.3,475902.0,56.5,1.790499609074252e-05,29416.230606402427,0.002127659574468085,0.008415348162648984,Win It On The Pitch
Netherlands,43,20445,0.21,eci_table_20,17332850.0,909070395161.0,508,3.2,85.0,81.8,15924729.0,63.6,2.480838407994069e-06,52447.83143920359,0.002103203717290291,0.0011795521221264823,Win It On The Pitch
Poland,9,36660,0.02,eci_table_20,37970874.0,592164400688.0,124,3.47,67.8,77.6,22796574.0,56.7,2.3702377775133647e-07,15595.227033436207,0.0002454991816693944,0.0009654768547071105,Win It On The Pitch
Portugal,49,14805,0.33,eci_table_20,10269417.0,237686075635.0,111,6.33,63.9,81.3,6753579.0,58.8,4.7714490510999794e-06,23145.04081731222,0.003309692671394799,0.0014416592490109224,Win It On The Pitch
Romania,89,23265,0.38,eci_table_20,19356544.0,250077444017.0,84,3.98,49.4,75.4,10468793.0,54.7,4.597928225203838e-06,12919.529644186483,0.0038254889318719105,0.0012019191029142393,Win It On The Pitch
Slovakia,4,9870,0.04,eci_table_20,5454073.0,105422304976.0,114,5.56,46.6,77.2,2930419.0,59.5,7.333968577244932e-07,19329.0968008679,0.0004052684903748733,0.001809656746435187,Win It On The Pitch
Slovenia,107,5640,1.9,eci_table_20,2087946.0,53742159517.0,103,4.2,78.6,81.0,1144654.0,58.4,5.124653606941942e-05,25739.247814359183,0.01897163120567376,0.0027012192844067806,Win It On The Pitch
Spain,629,41595,1.51,eci_table_20,47076781.0,1394116310769.0,94,13.96,88.9,83.3,37927409.0,57.5,1.336115143471683e-05,29613.67113798626,0.015122009856953961,0.0008835565881193109,Win It On The Pitch
Sweden,31,14805,0.21,eci_table_20,10285453.0,530832908738.0,25,6.48,67.0,82.5,9021165.0,64.6,3.0139654519834955e-06,51610.06605523354,0.002093887200270179,0.0014394115650521178,Win It On The Pitch
Austria,25136,13395,187.65,eci_table_21,8877067.0,446314739528.0,109,4.67,85.1,81.6,5194416.0,60.7,0.0028315658764319343,50277.27508736838,1.87652108995894,0.0015089443393859706,Fur Free Europe
Belgium,27753,14805,187.46,eci_table_21,11484055.0,529606710418.0,383,5.59,79.7,81.6,11259082.0,53.6,0.0024166550926480236,46116.699233676605,1.8745694022289767,0.0012891787787501889,Fur Free Europe
Bulgaria,71444,11985,596.11,eci_table_21,6975761.0,86000000000.0,64,4.34,71.0,74.9,5256027.0,55.4,0.010241749968211353,12328.404026456756,5.961118064246976,0.001718092119268421,Fur Free Europe
Croatia,9362,8460,110.66,eci_table_21,4067500.0,60415553039.0,73,6.93,67.9,78.1,2328318.0,51.2,0.002301659496004917,14853.239837492318,1.1066193853427897,0.002079901659496005,Fur Free Europe
Cyprus,603,4230,14.26,eci_table_21,1198575.0,24564647935.0,131,7.27,75.9,80.8,800708.0,63.1,0.0005030974281959828,20494.87761299877,0.1425531914893617,0.003529190914210625,Fur Free Europe
Czech Republic,31722,14805,214.27,eci_table_21,10669709.0,246489245495.0,139,1.93,64.1,79.0,7887156.0,60.6,0.0029730895191237175,23101.777704996453,2.1426545086119555,0.0013875729881667814,Fur Free Europe
Denmark,52178,9870,528.65,eci_table_21,5818553.0,348078018464.0,137,4.91,80.6,81.0,5119978.0,62.2,0.008967521650142226,59822.092960913134,5.286524822695036,0.0016962980314865225,Fur Free Europe
Estonia,5808,4935,117.69,eci_table_21,1331824.0,31386949981.0,31,5.11,69.6,78.2,916024.0,63.6,0.004360936580208796,23566.890205462583,1.1768996960486322,0.003705444563245594,Fur Free Europe
Finland,82067,9870,831.48,eci_table_21,5520314.0,268761201365.0,18,6.59,88.2,81.7,4716888.0,59.1,0.014866364485788309,48685.853986747854,8.314792299898683,0.0017879417728774124,Fur Free Europe
France,107672,55695,193.32,eci_table_21,67059887.0,2715518274227.0,119,8.43,65.6,82.5,54123364.0,55.1,0.0016056096247224515,40493.9285720389,1.9332435586677439,0.0008305263025569965,Fur Free Europe
Germany,518534,67680,766.16,eci_table_21,83132799.0,3845630030824.0,240,3.04,70.2,80.9,64324835.0,60.8,0.0062374177970358005,46258.8782897109,7.661554373522459,0.0008141191059860742,Fur Free Europe
Greece,16713,14805,112.89,eci_table_21,10716322.0,209852761469.0,81,17.24,136.6,81.3,8507474.0,51.8,0.0015595835959389798,19582.53601086268,1.1288753799392097,0.0013815374342055044,Fur Free Europe
Hungary,6515,14805,44.01,eci_table_21,9769949.0,160967157504.0,107,3.4,48.5,75.8,6999582.0,56.5,0.0006668407378585088,16475.741838979917,0.44005403579871666,0.0015153610320790825,Fur Free Europe
Republic of Ireland,5455,9165,59.52,eci_table_21,5007069.0,388698711348.0,72,4.93,77.8,82.3,3133123.0,62.1,0.001089459721845255,77629.9889911643,0.5951991271140207,0.0018304121632835497,Fur Free Europe
Italy,83164,53580,155.21,eci_table_21,60297396.0,2001244392042.0,206,9.89,61.9,82.9,42651966.0,49.6,0.0013792303733978827,33189.56579886136,1.552146323254946,0.0008885955871129162,Fur Free Europe
Latvia,64162,5640,1137.62,eci_table_21,1912789.0,34117202555.0,30,6.52,88.1,74.7,1304943.0,61.4,0.03354368934576683,17836.364886560932,11.376241134751773,0.0029485740455429217,Fur Free Europe
Lithuania,49650,7755,640.23,eci_table_21,2786844.0,54219315600.0,43,6.35,72.4,75.7,1891013.0,61.6,0.017815851909902383,19455.45412660343,6.402321083172147,0.0027827176548095266,Fur Free Europe
Luxembourg,1912,4230,45.2,eci_table_21,645397.0,71104919108.0,242,5.36,19.2,82.1,565488.0,59.3,0.002962517644178699,110172.37314087298,0.4520094562647754,0.006554105457571077,Fur Free Europe
Malta,4131,4230,97.66,eci_table_21,502653.0,14786156563.0,1380,3.47,54.3,82.3,475902.0,56.5,0.008218393205650817,29416.230606402427,0.9765957446808511,0.008415348162648984,Fur Free Europe
Netherlands,41122,20445,201.13,eci_table_21,17332850.0,909070395161.0,508,3.2,85.0,81.8,15924729.0,63.6,0.0023724892328728397,52447.83143920359,2.0113475177304965,0.0011795521221264823,Fur Free Europe
Poland,90919,36660,248.01,eci_table_21,37970874.0,592164400688.0,124,3.47,67.8,77.6,22796574.0,56.7,0.0023944405388193067,15595.227033436207,2.4800600109110746,0.0009654768547071105,Fur Free Europe
Portugal,8395,14805,56.7,eci_table_21,10269417.0,237686075635.0,111,6.33,63.9,81.3,6753579.0,58.8,0.0008174758119180476,23145.04081731222,0.5670381627828436,0.0014416592490109224,Fur Free Europe
Romania,23160,23265,99.55,eci_table_21,19356544.0,250077444017.0,84,3.98,49.4,75.4,10468793.0,54.7,0.0011964945808507965,12919.529644186483,0.9954867827208252,0.0012019191029142393,Fur Free Europe
Slovakia,34946,9870,354.06,eci_table_21,5454073.0,105422304976.0,114,5.56,46.6,77.2,2930419.0,59.5,0.006407321647510035,19329.0968008679,3.540628166160081,0.001809656746435187,Fur Free Europe
Slovenia,5536,5640,98.16,eci_table_21,2087946.0,53742159517.0,103,4.2,78.6,81.0,1144654.0,58.4,0.0026514095671056627,25739.247814359183,0.9815602836879432,0.0027012192844067806,Fur Free Europe
Spain,32615,41595,78.41,eci_table_21,47076781.0,1394116310769.0,94,13.96,88.9,83.3,37927409.0,57.5,0.000692804378447201,29613.67113798626,0.7841086669070801,0.0008835565881193109,Fur Free Europe
Sweden,101645,14805,686.56,eci_table_21,10285453.0,530832908738.0,25,6.48,67.0,82.5,9021165.0,64.6,0.009882403818285883,51610.06605523354,6.865585950692334,0.0014394115650521178,Fur Free Europe
Austria,2498,13395,18.65,eci_table_22,8877067.0,446314739528.0,109,4.67,85.1,81.6,5194416.0,60.7,0.00028139925045062746,50277.27508736838,0.18648749533407988,0.0015089443393859706,End The Slaughter Age
Belgium,2880,14805,19.45,eci_table_22,11484055.0,529606710418.0,383,5.59,79.7,81.6,11259082.0,53.6,0.0002507824979939577,46116.699233676605,0.1945288753799392,0.0012891787787501889,End The Slaughter Age
Bulgaria,1005,11985,8.39,eci_table_22,6975761.0,86000000000.0,64,4.34,71.0,74.9,5256027.0,55.4,0.0001440703028673144,12328.404026456756,0.08385481852315395,0.001718092119268421,End The Slaughter Age
Croatia,4551,8460,53.79,eci_table_22,4067500.0,60415553039.0,73,6.93,67.9,78.1,2328318.0,51.2,0.0011188690842040565,14853.239837492318,0.5379432624113475,0.002079901659496005,End The Slaughter Age
Cyprus,419,4230,9.91,eci_table_22,1198575.0,24564647935.0,131,7.27,75.9,80.8,800708.0,63.1,0.0003495817950482865,20494.87761299877,0.09905437352245863,0.003529190914210625,End The Slaughter Age
Czech Republic,1794,14805,12.12,eci_table_22,10669709.0,246489245495.0,139,1.93,64.1,79.0,7887156.0,60.6,0.00016813954344959174,23101.777704996453,0.12117527862208713,0.0013875729881667814,End The Slaughter Age
Denmark,26569,9870,269.19,eci_table_22,5818553.0,348078018464.0,137,4.91,80.6,81.0,5119978.0,62.2,0.004566255562164683,59822.092960913134,2.6918946301925026,0.0016962980314865225,End The Slaughter Age
Estonia,324,4935,6.57,eci_table_22,1331824.0,31386949981.0,31,5.11,69.6,78.2,916024.0,63.6,0.00024327538773892047,23566.890205462583,0.06565349544072949,0.003705444563245594,End The Slaughter Age
Finland,27200,9870,275.58,eci_table_22,5520314.0,268761201365.0,18,6.59,88.2,81.7,4716888.0,59.1,0.0049272559495709845,48685.853986747854,2.7558257345491386,0.0017879417728774124,End The Slaughter Age
France,253815,55695,455.72,eci_table_22,67059887.0,2715518274227.0,119,8.43,65.6,82.5,54123364.0,55.1,0.0037849005024419443,40493.9285720389,4.5572313493132235,0.0008305263025569965,End The Slaughter Age
Germany,323390,67680,477.82,eci_table_22,83132799.0,3845630030824.0,240,3.04,70.2,80.9,64324835.0,60.8,0.00389004104144262,46258.8782897109,4.778221040189125,0.0008141191059860742,End The Slaughter Age
Greece,24249,14805,163.79,eci_table_22,10716322.0,209852761469.0,81,17.24,136.6,81.3,8507474.0,51.8,0.0022628099454271716,19582.53601086268,1.6378926038500508,0.0013815374342055044,End The Slaughter Age
Hungary,3014,14805,20.36,eci_table_22,9769949.0,160967157504.0,107,3.4,48.5,75.8,6999582.0,56.5,0.0003084970044367683,16475.741838979917,0.20357987166497804,0.0015153610320790825,End The Slaughter Age
Republic of Ireland,37995,9165,414.57,eci_table_22,5007069.0,388698711348.0,72,4.93,77.8,82.3,3133123.0,62.1,0.007588271701468464,77629.9889911643,4.145662847790508,0.0018304121632835497,End The Slaughter Age
Italy,44059,53580,82.23,eci_table_22,60297396.0,2001244392042.0,206,9.89,61.9,82.9,42651966.0,49.6,0.0007306949043039935,33189.56579886136,0.8223030981709594,0.0008885955871129162,End The Slaughter Age
Latvia,715,5640,12.68,eci_table_22,1912789.0,34117202555.0,30,6.52,88.1,74.7,1304943.0,61.4,0.00037379972385872146,17836.364886560932,0.12677304964539007,0.0029485740455429217,End The Slaughter Age
Lithuania,646,7755,8.33,eci_table_22,2786844.0,54219315600.0,43,6.35,72.4,75.7,1891013.0,61.6,0.0002318034306907742,19455.45412660343,0.08330109606705352,0.0027827176548095266,End The Slaughter Age
Luxembourg,6137,4230,145.08,eci_table_22,645397.0,71104919108.0,242,5.36,19.2,82.1,565488.0,59.3,0.009508875932178178,110172.37314087298,1.4508274231678486,0.006554105457571077,End The Slaughter Age
Malta,2486,4230,58.77,eci_table_22,502653.0,14786156563.0,1380,3.47,54.3,82.3,475902.0,56.5,0.004945757809065101,29416.230606402427,0.5877068557919621,0.008415348162648984,End The Slaughter Age
Netherlands,57657,20445,282.01,eci_table_22,17332850.0,909070395161.0,508,3.2,85.0,81.8,15924729.0,63.6,0.003326458141621257,52447.83143920359,2.820102714600147,0.0011795521221264823,End The Slaughter Age
Poland,6067,36660,16.55,eci_table_22,37970874.0,592164400688.0,124,3.47,67.8,77.6,22796574.0,56.7,0.00015978036217970646,15595.227033436207,0.165493726132024,0.0009654768547071105,End The Slaughter Age
Portugal,2450,14805,16.55,eci_table_22,10269417.0,237686075635.0,111,6.33,63.9,81.3,6753579.0,58.8,0.00023857245255499897,23145.04081731222,0.16548463356973994,0.0014416592490109224,End The Slaughter Age
Romania,2780,23265,11.95,eci_table_22,19356544.0,250077444017.0,84,3.98,49.4,75.4,10468793.0,54.7,0.00014362067939400753,12919.529644186483,0.11949280034386417,0.0012019191029142393,End The Slaughter Age
Slovakia,22850,9870,231.51,eci_table_22,5454073.0,105422304976.0,114,5.56,46.6,77.2,2930419.0,59.5,0.004189529549751167,19329.0968008679,2.315096251266464,0.001809656746435187,End The Slaughter Age
Slovenia,949,5640,16.83,eci_table_22,2087946.0,53742159517.0,103,4.2,78.6,81.0,1144654.0,58.4,0.00045451367037270123,25739.247814359183,0.16826241134751774,0.0027012192844067806,End The Slaughter Age
Spain,8571,41595,20.61,eci_table_22,47076781.0,1394116310769.0,94,13.96,88.9,83.3,37927409.0,57.5,0.00018206427495541804,29613.67113798626,0.20605842048323117,0.0008835565881193109,End The Slaughter Age
Sweden,2876,14805,19.43,eci_table_22,10285453.0,530832908738.0,25,6.48,67.0,82.5,9021165.0,64.6,0.00027961821419046883,51610.06605523354,0.19425869638635596,0.0014394115650521178,End The Slaughter Age
Austria,1795,13395,13.4,eci_table_23,8877067.0,446314739528.0,109,4.67,85.1,81.6,5194416.0,60.7,0.0002022064269651226,50277.27508736838,0.1340052258305338,0.0015089443393859706,"Good Clothes, Fair Pay"
Belgium,4235,14805,28.61,eci_table_23,11484055.0,529606710418.0,383,5.59,79.7,81.6,11259082.0,53.6,0.0003687721802098649,46116.699233676605,0.2860520094562648,0.0012891787787501889,"Good Clothes, Fair Pay"
Bulgaria,131,11985,1.09,eci_table_23,6975761.0,86000000000.0,64,4.34,71.0,74.9,5256027.0,55.4,1.877931311006785e-05,12328.404026456756,0.010930329578639967,0.001718092119268421,"Good Clothes, Fair Pay"
Croatia,1233,8460,14.57,eci_table_23,4067500.0,60415553039.0,73,6.93,67.9,78.1,2328318.0,51.2,0.0003031346035648433,14853.239837492318,0.14574468085106382,0.002079901659496005,"Good Clothes, Fair Pay"
Cyprus,62,4230,1.47,eci_table_23,1198575.0,24564647935.0,131,7.27,75.9,80.8,800708.0,63.1,5.172809377802808e-05,20494.87761299877,0.014657210401891253,0.003529190914210625,"Good Clothes, Fair Pay"
Czech Republic,2473,14805,16.7,eci_table_23,10669709.0,246489245495.0,139,1.93,64.1,79.0,7887156.0,60.6,0.0002317776426704796,23101.777704996453,0.16703816278284364,0.0013875729881667814,"Good Clothes, Fair Pay"
Denmark,1695,9870,17.17,eci_table_23,5818553.0,348078018464.0,137,4.91,80.6,81.0,5119978.0,62.2,0.00029130954036166726,59822.092960913134,0.1717325227963526,0.0016962980314865225,"Good Clothes, Fair Pay"
Estonia,82,4935,1.66,eci_table_23,1331824.0,31386949981.0,31,5.11,69.6,78.2,916024.0,63.6,6.156969689688728e-05,23566.890205462583,0.016616008105369808,0.003705444563245594,"Good Clothes, Fair Pay"
Finland,6609,9870,66.96,eci_table_23,5520314.0,268761201365.0,18,6.59,88.2,81.7,4716888.0,59.1,0.0011972145062762733,48685.853986747854,0.6696048632218845,0.0017879417728774124,"Good Clothes, Fair Pay"
France,30372,55695,54.53,eci_table_23,67059887.0,2715518274227.0,119,8.43,65.6,82.5,54123364.0,55.1,0.00045290860689938233,40493.9285720389,0.5453272286560733,0.0008305263025569965,"Good Clothes, Fair Pay"
Germany,27688,67680,40.91,eci_table_23,83132799.0,3845630030824.0,240,3.04,70.2,80.9,64324835.0,60.8,0.0003330574735009223,46258.8782897109,0.4091016548463357,0.0008141191059860742,"Good Clothes, Fair Pay"
Greece,381,14805,2.57,eci_table_23,10716322.0,209852761469.0,81,17.24,136.6,81.3,8507474.0,51.8,3.555324298765939e-05,19582.53601086268,0.025734549138804456,0.0013815374342055044,"Good Clothes, Fair Pay"
Hungary,354,14805,2.39,eci_table_23,9769949.0,160967157504.0,107,3.4,48.5,75.8,6999582.0,56.5,3.623355659277239e-05,16475.741838979917,0.023910840932117528,0.0015153610320790825,"Good Clothes, Fair Pay"
Republic of Ireland,4291,9165,46.82,eci_table_23,5007069.0,388698711348.0,72,4.93,77.8,82.3,3133123.0,62.1,0.0008569883898144803,77629.9889911643,0.46819421713038734,0.0018304121632835497,"Good Clothes, Fair Pay"
Italy,16361,53580,30.54,eci_table_23,60297396.0,2001244392042.0,206,9.89,61.9,82.9,42651966.0,49.6,0.00027133841733397574,33189.56579886136,0.3053564762971258,0.0008885955871129162,"Good Clothes, Fair Pay"
Latvia,85,5640,1.51,eci_table_23,1912789.0,34117202555.0,30,6.52,88.1,74.7,1304943.0,61.4,4.4437729409778076e-05,17836.364886560932,0.015070921985815602,0.0029485740455429217,"Good Clothes, Fair Pay"
Lithuania,77,7755,0.99,eci_table_23,2786844.0,54219315600.0,43,6.35,72.4,75.7,1891013.0,61.6,2.7629820686052037e-05,19455.45412660343,0.009929078014184398,0.0027827176548095266,"Good Clothes, Fair Pay"
Luxembourg,617,4230,14.59,eci_table_23,645397.0,71104919108.0,242,5.36,19.2,82.1,565488.0,59.3,0.0009560007251350719,110172.37314087298,0.1458628841607565,0.006554105457571077,"Good Clothes, Fair Pay"
Malta,103,4230,2.43,eci_table_23,502653.0,14786156563.0,1380,3.47,54.3,82.3,475902.0,56.5,0.00020491273303849773,29416.230606402427,0.024349881796690308,0.008415348162648984,"Good Clothes, Fair Pay"
Netherlands,73792,20445,360.93,eci_table_23,17332850.0,909070395161.0,508,3.2,85.0,81.8,15924729.0,63.6,0.004257349483783682,52447.83143920359,3.6092932257275616,0.0011795521221264823,"Good Clothes, Fair Pay"
Poland,3978,36660,10.85,eci_table_23,37970874.0,592164400688.0,124,3.47,67.8,77.6,22796574.0,56.7,0.00010476450976609071,15595.227033436207,0.10851063829787234,0.0009654768547071105,"Good Clothes, Fair Pay"
Portugal,662,14805,4.47,eci_table_23,10269417.0,237686075635.0,111,6.33,63.9,81.3,6753579.0,58.8,6.44632504454732e-05,23145.04081731222,0.04471462343802769,0.0014416592490109224,"Good Clothes, Fair Pay"
Romania,3064,23265,13.17,eci_table_23,19356544.0,250077444017.0,84,3.98,49.4,75.4,10468793.0,54.7,0.00015829272002274787,12919.529644186483,0.13169997850848914,0.0012019191029142393,"Good Clothes, Fair Pay"
Slovakia,16318,9870,165.33,eci_table_23,5454073.0,105422304976.0,114,5.56,46.6,77.2,2930419.0,59.5,0.0029918924810870703,19329.0968008679,1.6532928064842958,0.001809656746435187,"Good Clothes, Fair Pay"
Slovenia,284,5640,5.04,eci_table_23,2087946.0,53742159517.0,103,4.2,78.6,81.0,1144654.0,58.4,0.00013601884339920669,25739.247814359183,0.05035460992907802,0.0027012192844067806,"Good Clothes, Fair Pay"
Spain,6384,41595,15.35,eci_table_23,47076781.0,1394116310769.0,94,13.96,88.9,83.3,37927409.0,57.5,0.00013560825239941534,29613.67113798626,0.15347998557518933,0.0008835565881193109,"Good Clothes, Fair Pay"
Sweden,12974,14805,87.63,eci_table_23,10285453.0,530832908738.0,25,6.48,67.0,82.5,9021165.0,64.6,0.0012613931540010927,51610.06605523354,0.8763255656872678,0.0014394115650521178,"Good Clothes, Fair Pay"
Austria,75,13395,0.56,eci_table_24,8877067.0,446314739528.0,109,4.67,85.1,81.6,5194416.0,60.7,8.448736502721e-06,50277.27508736838,0.005599104143337066,0.0015089443393859706,"Protect EU Rural Heritage, Food Security and Supply"
Belgium,121,14805,0.82,eci_table_24,11484055.0,529606710418.0,383,5.59,79.7,81.6,11259082.0,53.6,1.053634800599614e-05,46116.699233676605,0.00817291455589328,0.0012891787787501889,"Protect EU Rural Heritage, Food Security and Supply"
Bulgaria,17,11985,0.14,eci_table_24,6975761.0,86000000000.0,64,4.34,71.0,74.9,5256027.0,55.4,2.4370100982530796e-06,12328.404026456756,0.0014184397163120568,0.001718092119268421,"Protect EU Rural Heritage, Food Security and Supply"
Croatia,21,8460,0.25,eci_table_24,4067500.0,60415553039.0,73,6.93,67.9,78.1,2328318.0,51.2,5.1628764597418564e-06,14853.239837492318,0.0024822695035460994,0.002079901659496005,"Protect EU Rural Heritage, Food Security and Supply"
