Petition_ID,Petition_Name,Country,Genre,Year,Total_Signatures,Successful,Signatures,Signatures_Per_Capita,Population,Population_Density,GDP_Per_Capita,Unemployment,Tertiary_Enrollment,Life_Expectancy,Media_Literacy_Index,Governance,Social_Capital,Personal_Freedom,Education
eci_table_21,Fur Free Europe,Slovenia,Animal Welfare,2022,1502319,True,5536,0.0026514095671056,2087946.0,103,25739.247814359183,4.2,78.6,81.0,55,63.66,62.69,75.8,81.8
eci_table_21,Fur Free Europe,Spain,Animal Welfare,2022,1502319,True,32615,0.0006928043784472,47076781.0,94,29613.67113798626,13.96,88.9,83.3,58,72.48,69.27,83.65,80.98
eci_table_21,Fur Free Europe,Sweden,Animal Welfare,2022,1502319,True,101645,0.0098824038182858,10285453.0,25,51610.06605523354,6.48,67.0,82.5,71,86.41,78.29,91.9,85.92
eci_table_22,End The Slaughter Age,Austria,Animal Welfare,2022,867946,False,2498,0.0002813992504506,8877067.0,109,50277.27508736838,4.67,85.1,81.6,59,81.19,67.94,85.99,81.93
eci_table_22,End The Slaughter Age,Belgium,Animal Welfare,2022,867946,False,2880,0.0002507824979939,11484055.0,383,46116.699233676605,5.59,79.7,81.6,61,80.31,64.55,87.7,84.79
eci_table_22,End The Slaughter Age,Bulgaria,Animal Welfare,2022,867946,False,1005,0.0001440703028673,6975761.0,64,12328.404026456756,4.34,71.0,74.9,31,53.12,54.62,68.31,72.79
eci_table_22,End The Slaughter Age,Croatia,Animal Welfare,2022,867946,False,4551,0.001118869084204,4067500.0,73,14853.239837492318,6.93,67.9,78.1,45,56.15,52.19,75.16,73.54
eci_table_22,End The Slaughter Age,Cyprus,Animal Welfare,2022,867946,False,419,0.0003495817950482,1198575.0,131,20494.87761299877,7.27,75.9,80.8,39,65.69,56.86,78.31,79.14
eci_table_22,End The Slaughter Age,Czech Republic,Animal Welfare,2022,867946,False,1794,0.0001681395434495,10669709.0,139,23101.777704996453,1.93,64.1,79.0,58,68.72,61.62,82.53,80.66
eci_table_22,End The Slaughter Age,Denmark,Animal Welfare,2022,867946,False,26569,0.0045662555621646,5818553.0,137,59822.092960913134,4.91,80.6,81.0,73,89.45,82.56,94.09,87.48
eci_table_22,End The Slaughter Age,Estonia,Animal Welfare,2022,867946,False,324,0.0002432753877389,1331824.0,31,23566.890205462583,5.11,69.6,78.2,71,79.03,61.94,87.2,82.19
eci_table_22,End The Slaughter Age,Finland,Animal Welfare,2022,867946,False,27200,0.0049272559495709,5520314.0,18,48685.853986747854,6.59,88.2,81.7,74,90.41,77.27,91.96,88.38
eci_table_22,End The Slaughter Age,France,Animal Welfare,2022,867946,False,253815,0.0037849005024419,67059887.0,119,40493.9285720389,8.43,65.6,82.5,57,77.24,60.6,79.06,81.27
eci_table_22,End The Slaughter Age,Germany,Animal Welfare,2022,867946,False,323390,0.0038900410414426,83132799.0,240,46258.8782897109,3.04,70.2,80.9,61,84.39,65.96,87.7,83.45
eci_table_22,End The Slaughter Age,Greece,Animal Welfare,2022,867946,False,24249,0.0022628099454271,10716322.0,81,19582.53601086268,17.24,136.6,81.3,38,60.81,52.31,73.3,79.34
eci_table_22,End The Slaughter Age,Hungary,Animal Welfare,2022,867946,False,3014,0.0003084970044367,9769949.0,107,16475.741838979917,3.4,48.5,75.8,41,45.75,59.51,60.36,77.34
eci_table_22,End The Slaughter Age,Republic of Ireland,Animal Welfare,2022,867946,False,37995,0.0075882717014684,5007069.0,72,77629.9889911643,4.93,77.8,82.3,70,81.72,67.73,88.59,85.0
eci_table_22,End The Slaughter Age,Italy,Animal Welfare,2022,867946,False,44059,0.0007306949043039,60297396.0,206,33189.56579886136,9.89,61.9,82.9,47,62.33,60.97,78.44,80.0
eci_table_22,End The Slaughter Age,Latvia,Animal Welfare,2022,867946,False,715,0.0003737997238587,1912789.0,30,17836.364886560932,6.52,88.1,74.7,55,68.82,55.06,81.39,81.36
eci_table_22,End The Slaughter Age,Lithuania,Animal Welfare,2022,867946,False,646,0.0002318034306907,2786844.0,43,19455.45412660343,6.35,72.4,75.7,54,72.57,47.26,79.62,81.8
eci_table_22,End The Slaughter Age,Luxembourg,Animal Welfare,2022,867946,False,6137,0.0095088759321781,645397.0,242,110172.37314087298,5.36,19.2,82.1,53,86.31,66.6,89.2,78.79
eci_table_22,End The Slaughter Age,Malta,Animal Welfare,2022,867946,False,2486,0.0049457578090651,502653.0,1380,29416.230606402427,3.47,54.3,82.3,45,70.26,68.19,81.05,78.33
eci_table_22,End The Slaughter Age,Netherlands,Animal Welfare,2022,867946,False,57657,0.0033264581416212,17332850.0,508,52447.83143920359,3.2,85.0,81.8,64,87.34,74.03,90.08,86.43
eci_table_22,End The Slaughter Age,Poland,Animal Welfare,2022,867946,False,6067,0.0001597803621797,37970874.0,124,15595.227033436207,3.47,67.8,77.6,53,58.03,63.27,67.09,78.63
eci_table_22,End The Slaughter Age,Portugal,Animal Welfare,2022,867946,False,2450,0.0002385724525549,10269417.0,111,23145.04081731222,6.33,63.9,81.3,60,73.19,62.92,85.78,77.64
eci_table_22,End The Slaughter Age,Romania,Animal Welfare,2022,867946,False,2780,0.000143620679394,19356544.0,84,12919.529644186485,3.98,49.4,75.4,32,57.11,49.96,73.56,70.47
eci_table_22,End The Slaughter Age,Slovakia,Animal Welfare,2022,867946,False,22850,0.0041895295497511,5454073.0,114,19329.0968008679,5.56,46.6,77.2,48,61.93,61.15,78.6,72.75
eci_table_22,End The Slaughter Age,Slovenia,Animal Welfare,2022,867946,False,949,0.0004545136703727,2087946.0,103,25739.247814359183,4.2,78.6,81.0,55,63.66,62.69,75.8,81.8
eci_table_22,End The Slaughter Age,Spain,Animal Welfare,2022,867946,False,8571,0.0001820642749554,47076781.0,94,29613.67113798626,13.96,88.9,83.3,58,72.48,69.27,83.65,80.98
eci_table_22,End The Slaughter Age,Sweden,Animal Welfare,2022,867946,False,2876,0.0002796182141904,10285453.0,25,51610.06605523354,6.48,67.0,82.5,71,86.41,78.29,91.9,85.92
eci_table_23,"Good Clothes, Fair Pay",Austria,Employment,2022,216100,False,1795,0.0002022064269651,8877067.0,109,50277.27508736838,4.67,85.1,81.6,59,81.19,67.94,85.99,81.93
eci_table_23,"Good Clothes, Fair Pay",Belgium,Employment,2022,216100,False,4235,0.0003687721802098,11484055.0,383,46116.699233676605,5.59,79.7,81.6,61,80.31,64.55,87.7,84.79
eci_table_23,"Good Clothes, Fair Pay",Bulgaria,Employment,2022,216100,False,131,1.877931311006785e-05,6975761.0,64,12328.404026456756,4.34,71.0,74.9,31,53.12,54.62,68.31,72.79
eci_table_23,"Good Clothes, Fair Pay",Croatia,Employment,2022,216100,False,1233,0.0003031346035648,4067500.0,73,14853.239837492318,6.93,67.9,78.1,45,56.15,52.19,75.16,73.54
eci_table_23,"Good Clothes, Fair Pay",Cyprus,Employment,2022,216100,False,62,5.172809377802808e-05,1198575.0,131,20494.87761299877,7.27,75.9,80.8,39,65.69,56.86,78.31,79.14
eci_table_23,"Good Clothes, Fair Pay",Czech Republic,Employment,2022,216100,False,2473,0.0002317776426704,10669709.0,139,23101.777704996453,1.93,64.1,79.0,58,68.72,61.62,82.53,80.66
eci_table_23,"Good Clothes, Fair Pay",Denmark,Employment,2022,216100,False,1695,0.0002913095403616,5818553.0,137,59822.092960913134,4.91,80.6,81.0,73,89.45,82.56,94.09,87.48
eci_table_23,"Good Clothes, Fair Pay",Estonia,Employment,2022,216100,False,82,6.156969689688728e-05,1331824.0,31,23566.890205462583,5.11,69.6,78.2,71,79.03,61.94,87.2,82.19
eci_table_23,"Good Clothes, Fair Pay",Finland,Employment,2022,216100,False,6609,0.0011972145062762,5520314.0,18,48685.853986747854,6.59,88.2,81.7,74,90.41,77.27,91.96,88.38
eci_table_23,"Good Clothes, Fair Pay",France,Employment,2022,216100,False,30372,0.0004529086068993,67059887.0,119,40493.9285720389,8.43,65.6,82.5,57,77.24,60.6,79.06,81.27
eci_table_23,"Good Clothes, Fair Pay",Germany,Employment,2022,216100,False,27688,0.0003330574735009,83132799.0,240,46258.8782897109,3.04,70.2,80.9,61,84.39,65.96,87.7,83.45
eci_table_23,"Good Clothes, Fair Pay",Greece,Employment,2022,216100,False,381,3.555324298765939e-05,10716322.0,81,19582.53601086268,17.24,136.6,81.3,38,60.81,52.31,73.3,79.34
eci_table_23,"Good Clothes, Fair Pay",Hungary,Employment,2022,216100,False,354,3.623355659277239e-05,9769949.0,107,16475.741838979917,3.4,48.5,75.8,41,45.75,59.51,60.36,77.34
eci_table_23,"Good Clothes, Fair Pay",Republic of Ireland,Employment,2022,216100,False,4291,0.0008569883898144,5007069.0,72,77629.9889911643,4.93,77.8,82.3,70,81.72,67.73,88.59,85.0
eci_table_23,"Good Clothes, Fair Pay",Italy,Employment,2022,216100,False,16361,0.0002713384173339,60297396.0,206,33189.56579886136,9.89,61.9,82.9,47,62.33,60.97,78.44,80.0
eci_table_23,"Good Clothes, Fair Pay",Latvia,Employment,2022,216100,False,85,4.443772940977808e-05,1912789.0,30,17836.364886560932,6.52,88.1,74.7,55,68.82,55.06,81.39,81.36
eci_table_23,"Good Clothes, Fair Pay",Lithuania,Employment,2022,216100,False,77,2.762982068605204e-05,2786844.0,43,19455.45412660343,6.35,72.4,75.7,54,72.57,47.26,79.62,81.8
eci_table_23,"Good Clothes, Fair Pay",Luxembourg,Employment,2022,216100,False,617,0.000956000725135,645397.0,242,110172.37314087298,5.36,19.2,82.1,53,86.31,66.6,89.2,78.79
eci_table_23,"Good Clothes, Fair Pay",Malta,Employment,2022,216100,False,103,0.0002049127330384,502653.0,1380,29416.230606402427,3.47,54.3,82.3,45,70.26,68.19,81.05,78.33
eci_table_23,"Good Clothes, Fair Pay",Netherlands,Employment,2022,216100,False,73792,0.0042573494837836,17332850.0,508,52447.83143920359,3.2,85.0,81.8,64,87.34,74.03,90.08,86.43
eci_table_23,"Good Clothes, Fair Pay",Poland,Employment,2022,216100,False,3978,0.000104764509766,37970874.0,124,15595.227033436207,3.47,67.8,77.6,53,58.03,63.27,67.09,78.63
eci_table_23,"Good Clothes, Fair Pay",Portugal,Employment,2022,216100,False,662,6.44632504454732e-05,10269417.0,111,23145.04081731222,6.33,63.9,81.3,60,73.19,62.92,85.78,77.64
eci_table_23,"Good Clothes, Fair Pay",Romania,Employment,2022,216100,False,3064,0.0001582927200227,19356544.0,84,12919.529644186485,3.98,49.4,75.4,32,57.11,49.96,73.56,70.47
eci_table_23,"Good Clothes, Fair Pay",Slovakia,Employment,2022,216100,False,16318,0.002991892481087,5454073.0,114,19329.0968008679,5.56,46.6,77.2,48,61.93,61.15,78.6,72.75
eci_table_23,"Good Clothes, Fair Pay",Slovenia,Employment,2022,216100,False,284,0.0001360188433992,2087946.0,103,25739.247814359183,4.2,78.6,81.0,55,63.66,62.69,75.8,81.8
eci_table_23,"Good Clothes, Fair Pay",Spain,Employment,2022,216100,False,6384,0.0001356082523994,47076781.0,94,29613.67113798626,13.96,88.9,83.3,58,72.48,69.27,83.65,80.98
eci_table_23,"Good Clothes, Fair Pay",Sweden,Employment,2022,216100,False,12974,0.001261393154001,10285453.0,25,51610.06605523354,6.48,67.0,82.5,71,86.41,78.29,91.9,85.92
eci_table_24,"Protect EU Rural Heritage, Food Security and Supply",Austria,Agriculture,2022,21410,False,75,8.448736502721e-06,8877067.0,109,50277.27508736838,4.67,85.1,81.6,59,81.19,67.94,85.99,81.93
eci_table_24,"Protect EU Rural Heritage, Food Security and Supply",Belgium,Agriculture,2022,21410,False,121,1.053634800599614e-05,11484055.0,383,46116.699233676605,5.59,79.7,81.6,61,80.31,64.55,87.7,84.79
eci_table_24,"Protect EU Rural Heritage, Food Security and Supply",Bulgaria,Agriculture,2022,21410,False,17,2.43701009825308e-06,6975761.0,64,12328.404026456756,4.34,71.0,74.9,31,53.12,54.62,68.31,72.79
eci_table_24,"Protect EU Rural Heritage, Food Security and Supply",Croatia,Agriculture,2022,21410,False,21,5.162876459741856e-06,4067500.0,73,14853.239837492318,6.93,67.9,78.1,45,56.15,52.19,75.16,73.54
eci_table_24,"Protect EU Rural Heritage, Food Security and Supply",Cyprus,Agriculture,2022,21410,False,6,5.005944559164007e-06,1198575.0,131,20494.87761299877,7.27,75.9,80.8,39,65.69,56.86,78.31,79.14
eci_table_24,"Protect EU Rural Heritage, Food Security and Supply",Czech Republic,Agriculture,2022,21410,False,88,8.247647616256451e-06,10669709.0,139,23101.777704996453,1.93,64.1,79.0,58,68.72,61.62,82.53,80.66
eci_table_24,"Protect EU Rural Heritage, Food Security and Supply",Denmark,Agriculture,2022,21410,False,119,2.0451820237780767e-05,5818553.0,137,59822.092960913134,4.91,80.6,81.0,73,89.45,82.56,94.09,87.48
eci_table_24,"Protect EU Rural Heritage, Food Security and Supply",Estonia,Agriculture,2022,21410,False,4,3.003399848628648e-06,1331824.0,31,23566.890205462583,5.11,69.6,78.2,71,79.03,61.94,87.2,82.19
eci_table_24,"Protect EU Rural Heritage, Food Security and Supply",Finland,Agriculture,2022,21410,False,488,8.840076850700884e-05,5520314.0,18,48685.853986747854,6.59,88.2,81.7,74,90.41,77.27,91.96,88.38
eci_table_24,"Protect EU Rural Heritage, Food Security and Supply",France,Agriculture,2022,21410,False,240,3.578890611611081e-06,67059887.0,119,40493.9285720389,8.43,65.6,82.5,57,77.24,60.6,79.06,81.27
eci_table_24,"Protect EU Rural Heritage, Food Security and Supply",Germany,Agriculture,2022,21410,False,312,3.7530313396521143e-06,83132799.0,240,46258.8782897109,3.04,70.2,80.9,61,84.39,65.96,87.7,83.45
eci_table_24,"Protect EU Rural Heritage, Food Security and Supply",Greece,Agriculture,2022,21410,False,14736,0.0013750986579164,10716322.0,81,19582.53601086268,17.24,136.6,81.3,38,60.81,52.31,73.3,79.34
eci_table_24,"Protect EU Rural Heritage, Food Security and Supply",Hungary,Agriculture,2022,21410,False,1178,0.0001205738126166,9769949.0,107,16475.741838979917,3.4,48.5,75.8,41,45.75,59.51,60.36,77.34
eci_table_24,"Protect EU Rural Heritage, Food Security and Supply",Republic of Ireland,Agriculture,2022,21410,False,36,7.18983501126108e-06,5007069.0,72,77629.9889911643,4.93,77.8,82.3,70,81.72,67.73,88.59,85.0
eci_table_24,"Protect EU Rural Heritage, Food Security and Supply",Italy,Agriculture,2022,21410,False,261,4.328545133192816e-06,60297396.0,206,33189.56579886136,9.89,61.9,82.9,47,62.33,60.97,78.44,80.0
eci_table_24,"Protect EU Rural Heritage, Food Security and Supply",Latvia,Agriculture,2022,21410,False,6,3.1367808995137467e-06,1912789.0,30,17836.364886560932,6.52,88.1,74.7,55,68.82,55.06,81.39,81.36
eci_table_24,"Protect EU Rural Heritage, Food Security and Supply",Lithuania,Agriculture,2022,21410,False,2004,0.0007190929955175,2786844.0,43,19455.45412660343,6.35,72.4,75.7,54,72.57,47.26,79.62,81.8
eci_table_24,"Protect EU Rural Heritage, Food Security and Supply",Luxembourg,Agriculture,2022,21410,False,6,9.29660348591642e-06,645397.0,242,110172.37314087298,5.36,19.2,82.1,53,86.31,66.6,89.2,78.79
eci_table_24,"Protect EU Rural Heritage, Food Security and Supply",Malta,Agriculture,2022,21410,False,6,1.1936664060495014e-05,502653.0,1380,29416.230606402427,3.47,54.3,82.3,45,70.26,68.19,81.05,78.33
eci_table_24,"Protect EU Rural Heritage, Food Security and Supply",Netherlands,Agriculture,2022,21410,False,68,3.923186319618528e-06,17332850.0,508,52447.83143920359,3.2,85.0,81.8,64,87.34,74.03,90.08,86.43
eci_table_24,"Protect EU Rural Heritage, Food Security and Supply",Poland,Agriculture,2022,21410,False,419,1.1034773653089998e-05,37970874.0,124,15595.227033436207,3.47,67.8,77.6,53,58.03,63.27,67.09,78.63
eci_table_24,"Protect EU Rural Heritage, Food Security and Supply",Portugal,Agriculture,2022,21410,False,552,5.3751834208309975e-05,10269417.0,111,23145.04081731222,6.33,63.9,81.3,60,73.19,62.92,85.78,77.64
eci_table_24,"Protect EU Rural Heritage, Food Security and Supply",Romania,Agriculture,2022,21410,False,126,6.509426476131276e-06,19356544.0,84,12919.529644186485,3.98,49.4,75.4,32,57.11,49.96,73.56,70.47
eci_table_24,"Protect EU Rural Heritage, Food Security and Supply",Slovakia,Agriculture,2022,21410,False,16,2.9335874308979728e-06,5454073.0,114,19329.0968008679,5.56,46.6,77.2,48,61.93,61.15,78.6,72.75
eci_table_24,"Protect EU Rural Heritage, Food Security and Supply",Slovenia,Agriculture,2022,21410,False,19,9.0998521992427e-06,2087946.0,103,25739.247814359183,4.2,78.6,81.0,55,63.66,62.69,75.8,81.8
eci_table_24,"Protect EU Rural Heritage, Food Security and Supply",Spain,Agriculture,2022,21410,False,461,9.792513213679584e-06,47076781.0,94,29613.67113798626,13.96,88.9,83.3,58,72.48,69.27,83.65,80.98
eci_table_24,"Protect EU Rural Heritage, Food Security and Supply",Sweden,Agriculture,2022,21410,False,25,2.43061729998669e-06,10285453.0,25,51610.06605523354,6.48,67.0,82.5,71,86.41,78.29,91.9,85.92
eci_table_25,Focus on Specific Learning Disabilities,Austria,Education,2022,1327,False,34,3.83009388123352e-06,8877067.0,109,50277.27508736838,4.67,85.1,81.6,59,81.19,67.94,85.99,81.93
eci_table_25,Focus on Specific Learning Disabilities,Belgium,Education,2022,1327,False,54,4.702171837386707e-06,11484055.0,383,46116.699233676605,5.59,79.7,81.6,61,80.31,64.55,87.7,84.79
eci_table_25,Focus on Specific Learning Disabilities,Bulgaria,Education,2022,1327,False,63,9.03127271705553e-06,6975761.0,64,12328.404026456756,4.34,71.0,74.9,31,53.12,54.62,68.31,72.79
eci_table_25,Focus on Specific Learning Disabilities,Croatia,Education,2022,1327,False,25,6.146281499692686e-06,4067500.0,73,14853.239837492318,6.93,67.9,78.1,45,56.15,52.19,75.16,73.54
eci_table_25,Focus on Specific Learning Disabilities,Cyprus,Education,2022,1327,False,4,3.3372963727760048e-06,1198575.0,131,20494.87761299877,7.27,75.9,80.8,39,65.69,56.86,78.31,79.14
eci_table_25,Focus on Specific Learning Disabilities,Czech Republic,Education,2022,1327,False,7,6.560628785658541e-07,10669709.0,139,23101.777704996453,1.93,64.1,79.0,58,68.72,61.62,82.53,80.66
eci_table_25,Focus on Specific Learning Disabilities,Denmark,Education,2022,1327,False,8,1.3749122848928249e-06,5818553.0,137,59822.092960913134,4.91,80.6,81.0,73,89.45,82.56,94.09,87.48
eci_table_25,Focus on Specific Learning Disabilities,Estonia,Education,2022,1327,False,22,1.6518699167457562e-05,1331824.0,31,23566.890205462583,5.11,69.6,78.2,71,79.03,61.94,87.2,82.19
eci_table_25,Focus on Specific Learning Disabilities,Finland,Education,2022,1327,False,54,9.782052252824748e-06,5520314.0,18,48685.853986747854,6.59,88.2,81.7,74,90.41,77.27,91.96,88.38
eci_table_25,Focus on Specific Learning Disabilities,France,Education,2022,1327,False,150,2.2368066322569257e-06,67059887.0,119,40493.9285720389,8.43,65.6,82.5,57,77.24,60.6,79.06,81.27
eci_table_25,Focus on Specific Learning Disabilities,Germany,Education,2022,1327,False,152,1.8283998834202607e-06,83132799.0,240,46258.8782897109,3.04,70.2,80.9,61,84.39,65.96,87.7,83.45
eci_table_25,Focus on Specific Learning Disabilities,Greece,Education,2022,1327,False,92,8.585035052138224e-06,10716322.0,81,19582.53601086268,17.24,136.6,81.3,38,60.81,52.31,73.3,79.34
eci_table_25,Focus on Specific Learning Disabilities,Hungary,Education,2022,1327,False,26,2.661221670655599e-06,9769949.0,107,16475.741838979917,3.4,48.5,75.8,41,45.75,59.51,60.36,77.34
eci_table_25,Focus on Specific Learning Disabilities,Republic of Ireland,Education,2022,1327,False,22,4.393788062437326e-06,5007069.0,72,77629.9889911643,4.93,77.8,82.3,70,81.72,67.73,88.59,85.0
eci_table_25,Focus on Specific Learning Disabilities,Italy,Education,2022,1327,False,274,4.544143166646865e-06,60297396.0,206,33189.56579886136,9.89,61.9,82.9,47,62.33,60.97,78.44,80.0
eci_table_25,Focus on Specific Learning Disabilities,Latvia,Education,2022,1327,False,3,1.5683904497568731e-06,1912789.0,30,17836.364886560932,6.52,88.1,74.7,55,68.82,55.06,81.39,81.36
eci_table_25,Focus on Specific Learning Disabilities,Lithuania,Education,2022,1327,False,17,6.100090281336164e-06,2786844.0,43,19455.45412660343,6.35,72.4,75.7,54,72.57,47.26,79.62,81.8
eci_table_25,Focus on Specific Learning Disabilities,Luxembourg,Education,2022,1327,False,7,1.0846037400235824e-05,645397.0,242,110172.37314087298,5.36,19.2,82.1,53,86.31,66.6,89.2,78.79
eci_table_25,Focus on Specific Learning Disabilities,Malta,Education,2022,1327,False,1,1.9894440100825024e-06,502653.0,1380,29416.230606402427,3.47,54.3,82.3,45,70.26,68.19,81.05,78.33
eci_table_25,Focus on Specific Learning Disabilities,Netherlands,Education,2022,1327,False,46,2.653920157389004e-06,17332850.0,508,52447.83143920359,3.2,85.0,81.8,64,87.34,74.03,90.08,86.43
eci_table_25,Focus on Specific Learning Disabilities,Poland,Education,2022,1327,False,32,8.427512097825296e-07,37970874.0,124,15595.227033436207,3.47,67.8,77.6,53,58.03,63.27,67.09,78.63
eci_table_25,Focus on Specific Learning Disabilities,Portugal,Education,2022,1327,False,29,2.8239188261612125e-06,10269417.0,111,23145.04081731222,6.33,63.9,81.3,60,73.19,62.92,85.78,77.64
eci_table_25,Focus on Specific Learning Disabilities,Romania,Education,2022,1327,False,20,1.0332422977986152e-06,19356544.0,84,12919.529644186485,3.98,49.4,75.4,32,57.11,49.96,73.56,70.47
eci_table_25,Focus on Specific Learning Disabilities,Slovakia,Education,2022,1327,False,14,2.5668890020357262e-06,5454073.0,114,19329.0968008679,5.56,46.6,77.2,48,61.93,61.15,78.6,72.75
eci_table_25,Focus on Specific Learning Disabilities,Slovenia,Education,2022,1327,False,8,3.831516715470611e-06,2087946.0,103,25739.247814359183,4.2,78.6,81.0,55,63.66,62.69,75.8,81.8
eci_table_25,Focus on Specific Learning Disabilities,Spain,Education,2022,1327,False,152,3.2287679142717936e-06,47076781.0,94,29613.67113798626,13.96,88.9,83.3,58,72.48,69.27,83.65,80.98
eci_table_25,Focus on Specific Learning Disabilities,Sweden,Education,2022,1327,False,11,1.0694716119941436e-06,10285453.0,25,51610.06605523354,6.48,67.0,82.5,71,86.41,78.29,91.9,85.92
eci_table_26,VEGAN MEAL,Austria,Food,2022,8003,False,209,2.354381238758252e-05,8877067.0,109,50277.27508736838,4.67,85.1,81.6,59,81.19,67.94,85.99,81.93
eci_table_26,VEGAN MEAL,Belgium,Food,2022,8003,False,180,1.5673906124622357e-05,11484055.0,383,46116.699233676605,5.59,79.7,81.6,61,80.31,64.55,87.7,84.79
eci_table_26,VEGAN MEAL,Bulgaria,Food,2022,8003,False,29,4.157252520549371e-06,6975761.0,64,12328.404026456756,4.34,71.0,74.9,31,53.12,54.62,68.31,72.79
eci_table_26,VEGAN MEAL,Croatia,Food,2022,8003,False,41,1.0079901659496005e-05,4067500.0,73,14853.239837492318,6.93,67.9,78.1,45,56.15,52.19,75.16,73.54
eci_table_26,VEGAN MEAL,Cyprus,Food,2022,8003,False,5,4.171620465970006e-06,1198575.0,131,20494.87761299877,7.27,75.9,80.8,39,65.69,56.86,78.31,79.14
eci_table_26,VEGAN MEAL,Czech Republic,Food,2022,8003,False,20,1.874465367331012e-06,10669709.0,139,23101.777704996453,1.93,64.1,79.0,58,68.72,61.62,82.53,80.66
eci_table_26,VEGAN MEAL,Denmark,Food,2022,8003,False,38,6.530833353240918e-06,5818553.0,137,59822.092960913134,4.91,80.6,81.0,73,89.45,82.56,94.09,87.48
eci_table_26,VEGAN MEAL,Estonia,Food,2022,8003,False,20,1.5016999243143238e-05,1331824.0,31,23566.890205462583,5.11,69.6,78.2,71,79.03,61.94,87.2,82.19
eci_table_26,VEGAN MEAL,Finland,Food,2022,8003,False,129,2.336823593730357e-05,5520314.0,18,48685.853986747854,6.59,88.2,81.7,74,90.41,77.27,91.96,88.38
eci_table_26,VEGAN MEAL,France,Food,2022,8003,False,741,1.1049824763349214e-05,67059887.0,119,40493.9285720389,8.43,65.6,82.5,57,77.24,60.6,79.06,81.27
eci_table_26,VEGAN MEAL,Germany,Food,2022,8003,False,3258,3.919030802752112e-05,83132799.0,240,46258.8782897109,3.04,70.2,80.9,61,84.39,65.96,87.7,83.45
eci_table_26,VEGAN MEAL,Greece,Food,2022,8003,False,95,8.864981847316644e-06,10716322.0,81,19582.53601086268,17.24,136.6,81.3,38,60.81,52.31,73.3,79.34
eci_table_26,VEGAN MEAL,Hungary,Food,2022,8003,False,213,2.1801546763447797e-05,9769949.0,107,16475.741838979917,3.4,48.5,75.8,41,45.75,59.51,60.36,77.34
eci_table_26,VEGAN MEAL,Republic of Ireland,Food,2022,8003,False,53,1.0585034877689922e-05,5007069.0,72,77629.9889911643,4.93,77.8,82.3,70,81.72,67.73,88.59,85.0
eci_table_26,VEGAN MEAL,Italy,Food,2022,8003,False,2006,3.3268435008370844e-05,60297396.0,206,33189.56579886136,9.89,61.9,82.9,47,62.33,60.97,78.44,80.0
eci_table_26,VEGAN MEAL,Latvia,Food,2022,8003,False,12,6.273561799027493e-06,1912789.0,30,17836.364886560932,6.52,88.1,74.7,55,68.82,55.06,81.39,81.36
eci_table_26,VEGAN MEAL,Lithuania,Food,2022,8003,False,24,8.61189216188635e-06,2786844.0,43,19455.45412660343,6.35,72.4,75.7,54,72.57,47.26,79.62,81.8
eci_table_26,VEGAN MEAL,Luxembourg,Food,2022,8003,False,28,4.33841496009433e-05,645397.0,242,110172.37314087298,5.36,19.2,82.1,53,86.31,66.6,89.2,78.79
eci_table_26,VEGAN MEAL,Malta,Food,2022,8003,False,5,9.947220050412513e-06,502653.0,1380,29416.230606402427,3.47,54.3,82.3,45,70.26,68.19,81.05,78.33
eci_table_26,VEGAN MEAL,Netherlands,Food,2022,8003,False,194,1.11926197942058e-05,17332850.0,508,52447.83143920359,3.2,85.0,81.8,64,87.34,74.03,90.08,86.43
eci_table_26,VEGAN MEAL,Poland,Food,2022,8003,False,126,3.31833288851871e-06,37970874.0,124,15595.227033436207,3.47,67.8,77.6,53,58.03,63.27,67.09,78.63
eci_table_26,VEGAN MEAL,Portugal,Food,2022,8003,False,84,8.179626944742822e-06,10269417.0,111,23145.04081731222,6.33,63.9,81.3,60,73.19,62.92,85.78,77.64
eci_table_26,VEGAN MEAL,Romania,Food,2022,8003,False,96,4.9595630294333534e-06,19356544.0,84,12919.529644186485,3.98,49.4,75.4,32,57.11,49.96,73.56,70.47
eci_table_26,VEGAN MEAL,Slovakia,Food,2022,8003,False,55,1.0084206793711782e-05,5454073.0,114,19329.0968008679,5.56,46.6,77.2,48,61.93,61.15,78.6,72.75
eci_table_26,VEGAN MEAL,Slovenia,Food,2022,8003,False,21,1.0057731378110353e-05,2087946.0,103,25739.247814359183,4.2,78.6,81.0,55,63.66,62.69,75.8,81.8
eci_table_26,VEGAN MEAL,Spain,Food,2022,8003,False,264,5.607860061629957e-06,47076781.0,94,29613.67113798626,13.96,88.9,83.3,58,72.48,69.27,83.65,80.98
eci_table_26,VEGAN MEAL,Sweden,Food,2022,8003,False,57,5.541807443969653e-06,10285453.0,25,51610.06605523354,6.48,67.0,82.5,71,86.41,78.29,91.9,85.92
eci_table_27,European Day of Whatever it Takes,Austria,Politics,2022,254,False,13,1.46444766047164e-06,8877067.0,109,50277.27508736838,4.67,85.1,81.6,59,81.19,67.94,85.99,81.93
eci_table_27,European Day of Whatever it Takes,Belgium,Politics,2022,254,False,13,1.1320043312227257e-06,11484055.0,383,46116.699233676605,5.59,79.7,81.6,61,80.31,64.55,87.7,84.79
eci_table_27,European Day of Whatever it Takes,Bulgaria,Politics,2022,254,False,1,1.4335353519135764e-07,6975761.0,64,12328.404026456756,4.34,71.0,74.9,31,53.12,54.62,68.31,72.79
